,favorite_count,tweet_id,retweet_count,date,weekday
1549,2567,687704180304273409,896,2016-01-14 18:33:48,Thu
1550,1501,689999384604450816,400,2016-01-21 02:34:07,Thu
1551,3655,686749460672679938,1563,2016-01-12 03:20:05,Tue
1552,2363,687096057537363968,650,2016-01-13 02:17:20,Wed
1553,2316,686358356425093120,728,2016-01-11 01:25:58,Mon
1554,6223,690989312272396288,3077,2016-01-23 20:07:44,Sat
1555,2264,692158366030913536,849,2016-01-27 01:33:08,Wed
1556,2704,691321916024623104,707,2016-01-24 18:09:23,Sun
1557,2156,687460506001633280,584,2016-01-14 02:25:31,Thu
1558,4376,686730991906516992,1286,2016-01-12 02:06:41,Tue
1559,4355,690938899477221376,2133,2016-01-23 16:47:25,Sat
1560,8533,691793053716221953,4494,2016-01-26 01:21:31,Tue
1561,1216,689275259254616065,263,2016-01-19 02:36:42,Tue
1562,2792,691444869282295808,908,2016-01-25 02:17:57,Mon
1563,2748,688547210804498433,756,2016-01-17 02:23:42,Sun
1564,2649,690015576308211712,792,2016-01-21 03:38:27,Thu
1565,3982,690735892932222976,1371,2016-01-23 03:20:44,Sat
1566,2041,687664829264453632,548,2016-01-14 15:57:26,Thu
1567,2351,689623661272240129,691,2016-01-20 01:41:08,Wed
1568,3041,691756958957883396,1094,2016-01-25 22:58:05,Mon
1569,1544,689993469801164801,488,2016-01-21 02:10:37,Thu
1570,2336,688789766343622656,714,2016-01-17 18:27:32,Sun
1571,2370,689289219123089408,1000,2016-01-19 03:32:10,Tue
1572,12238,689599056876867584,5922,2016-01-20 00:03:21,Wed
1573,3185,689877686181715968,1267,2016-01-20 18:30:32,Wed
1574,1009,688804835492233216,209,2016-01-17 19:27:24,Sun
1575,2345,688211956440801280,895,2016-01-16 04:11:31,Sat
1576,2069,690597161306841088,646,2016-01-22 18:09:28,Fri
1577,3434,690374419777196032,922,2016-01-22 03:24:22,Fri
1578,3859,690005060500217858,1806,2016-01-21 02:56:40,Thu
1579,2939,690021994562220032,1107,2016-01-21 04:03:58,Thu
1580,3704,686760001961103360,1476,2016-01-12 04:01:58,Tue
1581,10906,689659372465688576,4156,2016-01-20 04:03:02,Wed
1582,1375,690649993829576704,300,2016-01-22 21:39:24,Fri
1583,3227,689154315265683456,1074,2016-01-18 18:36:07,Mon
1584,3458,690932576555528194,1094,2016-01-23 16:22:17,Sat
1585,1682,687480748861947905,261,2016-01-14 03:45:57,Thu
1586,6845,683742671509258241,3570,2016-01-03 20:12:10,Sun
1587,1726,681340665377193984,299,2015-12-28 05:07:27,Mon
1588,9770,681339448655802368,4357,2015-12-28 05:02:37,Mon
1589,2354,682393905736888321,733,2015-12-31 02:52:40,Thu
1590,1866,682808988178739200,193,2016-01-01 06:22:03,Fri
1591,3721,681579835668455424,1400,2015-12-28 20:57:50,Mon
1592,7926,685906723014619143,3125,2016-01-09 19:31:20,Sat
1593,2776,683481228088049664,1067,2016-01-03 02:53:17,Sun
1594,3424,685663452032069632,1570,2016-01-09 03:24:40,Sat
1595,4334,684588130326986752,1504,2016-01-06 04:11:43,Wed
1596,7754,683515932363329536,3122,2016-01-03 05:11:12,Sun
1597,2793,681320187870711809,811,2015-12-28 03:46:05,Mon
1598,1757,682389078323662849,503,2015-12-31 02:33:29,Thu
1599,2139,685681090388975616,137,2016-01-09 04:34:45,Sat
1600,2927,681981167097122816,1106,2015-12-29 23:32:35,Tue
1601,4327,684097758874210310,1545,2016-01-04 19:43:10,Mon
1602,38900,682962037429899265,17920,2016-01-01 16:30:13,Fri
1603,3088,685641971164143616,834,2016-01-09 01:59:19,Sat
1604,4046,684222868335505415,1477,2016-01-05 04:00:18,Tue
1605,3379,682047327939461121,1036,2015-12-30 03:55:29,Wed
1606,3423,682242692827447297,1271,2015-12-30 16:51:48,Wed
1607,2944,683828599284170753,1137,2016-01-04 01:53:37,Mon
1608,15058,681523177663676416,6245,2015-12-28 17:12:42,Mon
1609,3663,684188786104872960,1257,2016-01-05 01:44:52,Tue
1610,2601,682788441537560576,1199,2016-01-01 05:00:24,Fri
1611,2124,684177701129875456,724,2016-01-05 01:00:50,Tue
1612,3307,682003177596559360,1643,2015-12-30 01:00:03,Wed
1613,2082,684460069371654144,595,2016-01-05 19:42:51,Tue
1614,3199,685532292383666176,1234,2016-01-08 18:43:29,Fri
1615,2212,684880619965411328,879,2016-01-06 23:33:58,Wed
1616,4391,682259524040966145,1303,2015-12-30 17:58:40,Wed
1617,2009,681610798867845120,508,2015-12-28 23:00:52,Mon
1618,3613,682429480204398592,1250,2015-12-31 05:14:01,Thu
1619,2854,684800227459624960,1069,2016-01-06 18:14:31,Wed
1620,1575,681242418453299201,581,2015-12-27 22:37:04,Sun
1621,9415,684594889858887680,3798,2016-01-06 04:38:35,Wed
1622,2610,686007916130873345,450,2016-01-10 02:13:27,Sun
1623,4071,684481074559381504,1253,2016-01-05 21:06:19,Tue
1624,34714,685547936038666240,16820,2016-01-08 19:45:39,Fri
1625,2596,681891461017812993,888,2015-12-29 17:36:07,Tue
1626,3389,681281657291280384,1181,2015-12-28 01:12:59,Mon
1627,2175,685307451701334016,472,2016-01-08 03:50:03,Fri
1628,3690,684914660081053696,1567,2016-01-07 01:49:14,Thu
1629,4145,681302363064414209,1962,2015-12-28 02:35:15,Mon
1630,3689,684926975086034944,502,2016-01-07 02:38:10,Thu
1631,2017,684195085588783105,559,2016-01-05 02:09:54,Tue
1632,2784,685321586178670592,687,2016-01-08 04:46:13,Fri
1633,19256,682088079302213632,10628,2015-12-30 06:37:25,Wed
1634,2096,684122891630342144,511,2016-01-04 21:23:02,Mon
1635,2559,683462770029932544,716,2016-01-03 01:39:57,Sun
1636,3165,684567543613382656,1324,2016-01-06 02:49:55,Wed
1637,4317,685169283572338688,1525,2016-01-07 18:41:01,Thu
1638,3137,684147889187209216,1606,2016-01-04 23:02:22,Mon
1639,3257,685268753634967552,1296,2016-01-08 01:16:17,Fri
1640,4106,683449695444799489,1726,2016-01-03 00:47:59,Sun
1641,3903,681193455364796417,1603,2015-12-27 19:22:30,Sun
1642,2457,685198997565345792,715,2016-01-07 20:39:06,Thu
1643,5227,682059653698686977,1817,2015-12-30 04:44:28,Wed
1644,1716,685943807276412928,644,2016-01-09 21:58:42,Sat
1645,8579,684241637099323392,3550,2016-01-05 05:14:53,Tue
1646,7984,682406705142087680,1891,2015-12-31 03:43:31,Thu
1647,3204,682662431982772225,1162,2015-12-31 20:39:41,Thu
1648,2165,682638830361513985,646,2015-12-31 19:05:54,Thu
1649,3086,683357973142474752,1006,2016-01-02 18:43:31,Sat
1650,7176,684959798585110529,3362,2016-01-07 04:48:36,Thu
1651,2266,683030066213818368,785,2016-01-01 21:00:32,Fri
1652,2762,683849932751646720,1052,2016-01-04 03:18:23,Mon
1653,3525,685315239903100929,1157,2016-01-08 04:21:00,Fri
1654,2280,683098815881154561,707,2016-01-02 01:33:43,Sat
1655,1604,682750546109968385,468,2016-01-01 02:29:49,Fri
1656,8011,683391852557561860,2568,2016-01-02 20:58:09,Sat
1657,2783,681654059175129088,996,2015-12-29 01:52:46,Tue
1658,4000,683857920510050305,1199,2016-01-04 03:50:08,Mon
1659,1980,684902183876321280,569,2016-01-07 00:59:40,Thu
1660,1303,684225744407494656,229,2016-01-05 04:11:44,Tue
1661,2030,683852578183077888,377,2016-01-04 03:28:54,Mon
1662,2491,684969860808454144,408,2016-01-07 05:28:35,Thu
1663,3575,683111407806746624,977,2016-01-02 02:23:45,Sat
1664,13438,681694085539872773,4346,2015-12-29 04:31:49,Tue
1665,1918,686003207160610816,678,2016-01-10 01:54:44,Sun
1666,3386,684940049151070208,1119,2016-01-07 03:30:07,Thu
1667,2554,680970795137544192,715,2015-12-27 04:37:44,Sun
1668,3521,683773439333797890,1456,2016-01-03 22:14:26,Sun
1669,3365,681297372102656000,1028,2015-12-28 02:15:26,Mon
1670,3242,682303737705140231,1073,2015-12-30 20:54:22,Wed
1671,2089,683078886620553216,601,2016-01-02 00:14:32,Sat
1672,2465,685667379192414208,615,2016-01-09 03:40:16,Sat
1673,3034,683142553609318400,1113,2016-01-02 04:27:31,Sat
1674,2518,681231109724700672,519,2015-12-27 21:52:07,Sun
1675,2761,683834909291606017,1192,2016-01-04 02:18:42,Mon
1676,2276,684200372118904832,1108,2016-01-05 02:30:55,Tue
1677,6926,682032003584274432,2156,2015-12-30 02:54:35,Wed
1678,1378,682697186228989953,386,2015-12-31 22:57:47,Thu
1679,1532,681261549936340994,295,2015-12-27 23:53:05,Sun
1680,9988,685325112850124800,4278,2016-01-08 05:00:14,Fri
1681,3338,683498322573824003,1030,2016-01-03 04:01:13,Sun
1682,1852,681679526984871937,482,2015-12-29 03:33:58,Tue
1683,2223,685973236358713344,563,2016-01-09 23:55:38,Sat
1684,2792,684538444857667585,1028,2016-01-06 00:54:18,Wed
1685,36910,684830982659280897,23184,2016-01-06 20:16:44,Wed
1686,1660,678396796259975168,449,2015-12-20 02:09:34,Sun
1687,17885,679062614270468097,8782,2015-12-21 22:15:18,Mon
1688,2850,680115823365742593,972,2015-12-24 20:00:22,Thu
1689,1359,678334497360859136,279,2015-12-19 22:02:01,Sat
1690,3008,678675843183484930,1583,2015-12-20 20:38:24,Sun
1691,82496,678399652199309312,33908,2015-12-20 02:20:55,Sun
1692,2439,678991772295516161,1257,2015-12-21 17:33:48,Mon
1693,1348,677565715327688705,484,2015-12-17 19:07:09,Thu
1694,1417,677334615166730240,314,2015-12-17 03:48:51,Thu
1695,2675,680473011644985345,801,2015-12-25 19:39:43,Fri
1696,2929,678774928607469569,985,2015-12-21 03:12:08,Mon
1697,2188,680934982542561280,472,2015-12-27 02:15:25,Sun
1698,7474,678755239630127104,3535,2015-12-21 01:53:54,Mon
1699,3182,677716515794329600,1030,2015-12-18 05:06:23,Fri
1700,2902,679148763231985668,1102,2015-12-22 03:57:37,Tue
1701,2009,678023323247357953,411,2015-12-19 01:25:31,Sat
1702,2704,680070545539371008,939,2015-12-24 17:00:27,Thu
1703,4995,679530280114372609,2220,2015-12-23 05:13:38,Wed
1704,4429,678410210315247616,1950,2015-12-20 03:02:53,Sun
1705,1803,678341075375947776,573,2015-12-19 22:28:09,Sat
1706,1958,677644091929329666,847,2015-12-18 00:18:36,Fri
1707,2270,679729593985699840,880,2015-12-23 18:25:38,Wed
1708,3487,677673981332312066,1597,2015-12-18 02:17:22,Fri
1709,3754,680100725817409536,1465,2015-12-24 19:00:23,Thu
1710,2355,679047485189439488,730,2015-12-21 21:15:11,Mon
1711,4103,680176173301628928,1684,2015-12-25 00:00:11,Fri
1712,3230,679777920601223168,1196,2015-12-23 21:37:40,Wed
1713,1738,679722016581222400,501,2015-12-23 17:55:32,Wed
1714,2232,677573743309385728,770,2015-12-17 19:39:03,Thu
1715,33278,679462823135686656,20172,2015-12-23 00:45:35,Wed
1716,2067,679877062409191424,691,2015-12-24 04:11:37,Thu
1717,1523,680221482581123072,309,2015-12-25 03:00:14,Fri
1718,2190,679736210798047232,851,2015-12-23 18:51:56,Wed
1719,1856,680889648562991104,394,2015-12-26 23:15:17,Sat
1720,2769,680609293079592961,768,2015-12-26 04:41:15,Sat
1721,1294,677301033169788928,435,2015-12-17 01:35:24,Thu
1722,2274,680805554198020098,711,2015-12-26 17:41:07,Sat
1723,2284,679872969355714560,713,2015-12-24 03:55:21,Thu
1724,2437,680161097740095489,788,2015-12-24 23:00:17,Thu
1725,2200,679475951516934144,686,2015-12-23 01:37:45,Wed
1726,2845,677187300187611136,982,2015-12-16 18:03:28,Wed
1727,2489,680801747103793152,889,2015-12-26 17:25:59,Sat
1728,1652,678255464182861824,397,2015-12-19 16:47:58,Sat
1729,3635,680836378243002368,1429,2015-12-26 19:43:36,Sat
1730,2031,677662372920729601,1040,2015-12-18 01:31:14,Fri
1731,38054,679828447187857408,15051,2015-12-24 00:58:27,Thu
1732,2405,680130881361686529,1018,2015-12-24 21:00:12,Thu
1733,5653,678424312106393600,2710,2015-12-20 03:58:55,Sun
1734,6234,679111216690831360,2734,2015-12-22 01:28:25,Tue
1735,3782,677328882937298944,1587,2015-12-17 03:26:04,Thu
1736,3168,677335745548390400,1905,2015-12-17 03:53:20,Thu
1737,2578,679862121895714818,668,2015-12-24 03:12:15,Thu
1738,3543,677700003327029250,1537,2015-12-18 04:00:46,Fri
1739,5821,678708137298427904,2598,2015-12-20 22:46:44,Sun
1740,3308,679503373272485890,1589,2015-12-23 03:26:43,Wed
1741,2984,680206703334408192,1260,2015-12-25 02:01:30,Fri
1742,1954,678389028614488064,450,2015-12-20 01:38:42,Sun
1743,2254,680191257256136705,540,2015-12-25 01:00:07,Fri
1744,3108,679132435750195208,1237,2015-12-22 02:52:45,Tue
1745,4183,678446151570427904,1673,2015-12-20 05:25:42,Sun
1746,3532,679511351870550016,1365,2015-12-23 03:58:25,Wed
1747,3934,678740035362037760,1815,2015-12-21 00:53:29,Mon
1748,1525,680440374763077632,544,2015-12-25 17:30:01,Fri
1749,1137,677331501395156992,251,2015-12-17 03:36:28,Thu
1750,11986,678278586130948096,6482,2015-12-19 18:19:51,Sat
1751,1716,677314812125323265,569,2015-12-17 02:30:09,Thu
1752,14378,678021115718029313,6786,2015-12-19 01:16:45,Sat
1753,5044,677895101218201600,2244,2015-12-18 16:56:01,Fri
1754,2586,677687604918272002,897,2015-12-18 03:11:30,Fri
1755,3692,677228873407442944,1741,2015-12-16 20:48:40,Wed
1756,4790,680959110691590145,2140,2015-12-27 03:51:18,Sun
1757,1119,677530072887205888,240,2015-12-17 16:45:31,Thu
1758,3807,680583894916304897,1445,2015-12-26 03:00:19,Sat
1759,7219,677547928504967168,3868,2015-12-17 17:56:29,Thu
1760,1800,680494726643068929,518,2015-12-25 21:06:00,Fri
1761,1406,677918531514703872,436,2015-12-18 18:29:07,Fri
1762,2551,678380236862578688,967,2015-12-20 01:03:46,Sun
1763,2495,679405845277462528,1288,2015-12-22 20:59:10,Tue
1764,4445,680497766108381184,2053,2015-12-25 21:18:05,Fri
1765,2999,680798457301471234,1121,2015-12-26 17:12:55,Sat
1766,2542,677557565589463040,1238,2015-12-17 18:34:46,Thu
1767,17548,680055455951884288,7621,2015-12-24 16:00:30,Thu
1768,2958,679001094530465792,1319,2015-12-21 18:10:50,Mon
1769,1712,678764513869611008,508,2015-12-21 02:30:45,Mon
1770,1278,677698403548192770,339,2015-12-18 03:54:25,Fri
1771,3647,678798276842360832,1272,2015-12-21 04:44:55,Mon
1772,2148,678643457146150913,454,2015-12-20 18:29:43,Sun
1773,2695,678800283649069056,963,2015-12-21 04:52:53,Mon
1774,2078,677269281705472000,749,2015-12-16 23:29:14,Wed
1775,22523,679158373988876288,8681,2015-12-22 04:35:49,Tue
1776,1717,678969228704284672,495,2015-12-21 16:04:13,Mon
1777,3012,679854723806179328,1321,2015-12-24 02:42:51,Thu
1778,3382,680940246314430465,1132,2015-12-27 02:36:20,Sun
1779,2512,680913438424612864,664,2015-12-27 00:49:49,Sun
1780,13447,680085611152338944,9559,2015-12-24 18:00:19,Thu
1781,3699,678767140346941444,1464,2015-12-21 02:41:11,Mon
1782,2777,679527802031484928,775,2015-12-23 05:03:47,Wed
1783,3803,680145970311643136,1871,2015-12-24 22:00:10,Thu
1784,3570,677961670166224897,1790,2015-12-18 21:20:32,Fri
1785,2490,679844490799091713,821,2015-12-24 02:02:12,Thu
1786,1210,675740360753160193,365,2015-12-12 18:13:51,Sat
1787,2203,675145476954566656,947,2015-12-11 02:49:59,Fri
1788,1074,675522403582218240,300,2015-12-12 03:47:46,Sat
1789,2157,676263575653122048,580,2015-12-14 04:52:55,Mon
1790,1366,676089483918516224,452,2015-12-13 17:21:08,Sun
1791,1699,675898130735476737,604,2015-12-13 04:40:46,Sun
1792,1182,674690135443775488,487,2015-12-09 20:40:38,Wed
1793,1444,674743008475090944,581,2015-12-10 00:10:43,Thu
1794,4040,675349384339542016,2377,2015-12-11 16:20:15,Fri
1795,2211,675891555769696257,920,2015-12-13 04:14:39,Sun
1796,973,675147105808306176,253,2015-12-11 02:56:28,Fri
1797,1094,675047298674663426,342,2015-12-10 20:19:52,Thu
1798,17692,675501075957489664,6115,2015-12-12 02:23:01,Sat
1799,1135,676613908052996102,207,2015-12-15 04:05:01,Tue
1800,2316,674999807681908736,1152,2015-12-10 17:11:09,Thu
1801,1701,675870721063669760,601,2015-12-13 02:51:51,Sun
1802,1869,676819651066732545,704,2015-12-15 17:42:34,Tue
1803,2344,676897532954456065,764,2015-12-15 22:52:02,Tue
1804,2694,676575501977128964,1188,2015-12-15 01:32:24,Tue
1805,1501,674752233200820224,486,2015-12-10 00:47:23,Thu
1806,2915,676101918813499392,1224,2015-12-13 18:10:33,Sun
1807,1660,674670581682434048,684,2015-12-09 19:22:56,Wed
1808,994,675111688094527488,265,2015-12-11 00:35:44,Fri
1809,2188,676864501615042560,754,2015-12-15 20:40:47,Tue
1810,1352,675517828909424640,481,2015-12-12 03:29:35,Sat
1811,1341,675135153782571009,517,2015-12-11 02:08:58,Fri
1812,1880,674767892831932416,831,2015-12-10 01:49:36,Thu
1813,6490,675153376133427200,2739,2015-12-11 03:21:23,Fri
1814,1269,676237365392908289,309,2015-12-14 03:08:46,Mon
1815,2884,675109292475830276,1189,2015-12-11 00:26:12,Fri
1816,1752,675372240448454658,531,2015-12-11 17:51:04,Fri
1817,3246,675497103322386432,1364,2015-12-12 02:07:14,Sat
1818,2890,676975532580409345,1137,2015-12-16 04:01:59,Wed
1819,77664,676219687039057920,32784,2015-12-14 01:58:31,Mon
1820,3860,675149409102012420,1765,2015-12-11 03:05:37,Fri
1821,1957,676606785097199616,465,2015-12-15 03:36:42,Tue
1822,2060,674781762103414784,1262,2015-12-10 02:44:43,Thu
1823,978,675849018447167488,157,2015-12-13 01:25:37,Sun
1824,2462,675888385639251968,1015,2015-12-13 04:02:03,Sun
1825,1143,674739953134403584,412,2015-12-09 23:58:35,Wed
1826,1952,676533798876651520,593,2015-12-14 22:46:41,Mon
1827,4753,676593408224403456,2283,2015-12-15 02:43:33,Tue
1828,3724,675166823650848770,1694,2015-12-11 04:14:49,Fri
1829,2011,675113801096802304,819,2015-12-11 00:44:07,Fri
1830,668,675706639471788032,103,2015-12-12 15:59:51,Sat
1831,4329,675878199931371520,1473,2015-12-13 03:21:34,Sun
1832,2428,676588346097852417,846,2015-12-15 02:23:26,Tue
1833,1136,674790488185167872,264,2015-12-10 03:19:24,Thu
1834,1785,676440007570247681,703,2015-12-14 16:34:00,Mon
1835,2264,676948236477857792,924,2015-12-16 02:13:31,Wed
1836,2800,675015141583413248,1258,2015-12-10 18:12:05,Thu
1837,664,674737130913071104,96,2015-12-09 23:47:22,Wed
1838,1802,676215927814406144,620,2015-12-14 01:43:35,Mon
1839,1581,675822767435051008,562,2015-12-12 23:41:18,Sat
1840,2054,675707330206547968,734,2015-12-12 16:02:36,Sat
1841,1215,676603393314578432,411,2015-12-15 03:23:14,Tue
1842,2368,676191832485810177,1083,2015-12-14 00:07:50,Mon
1843,1677,675781562965868544,499,2015-12-12 20:57:34,Sat
1844,1087,675820929667219457,242,2015-12-12 23:34:00,Sat
1845,1600,675003128568291329,497,2015-12-10 17:24:21,Thu
1846,5190,676776431406465024,2123,2015-12-15 14:50:49,Tue
1847,947,676590572941893632,135,2015-12-15 02:32:17,Tue
1848,1578,676496375194980353,567,2015-12-14 20:17:59,Mon
1849,2301,676957860086095872,857,2015-12-16 02:51:45,Wed
1850,10602,675798442703122432,3571,2015-12-12 22:04:39,Sat
1851,1879,675534494439489536,439,2015-12-12 04:35:48,Sat
1852,3016,676617503762681856,1043,2015-12-15 04:19:18,Tue
1853,1471,676811746707918848,448,2015-12-15 17:11:09,Tue
1854,1910,675483430902214656,1020,2015-12-12 01:12:54,Sat
1855,1011,675006312288268288,236,2015-12-10 17:37:00,Thu
1856,1221,675531475945709568,404,2015-12-12 04:23:49,Sat
1857,3084,676916996760600576,1910,2015-12-16 00:09:23,Wed
1858,2366,675845657354215424,936,2015-12-13 01:12:15,Sun
1859,2225,676121918416756736,1223,2015-12-13 19:30:01,Sun
1860,1234,675146535592706048,328,2015-12-11 02:54:12,Fri
1861,807,674764817387900928,249,2015-12-10 01:37:23,Thu
1862,2874,675334060156301312,1359,2015-12-11 15:19:21,Fri
1863,2783,675853064436391936,1368,2015-12-13 01:41:41,Sun
1864,1574,675432746517426176,597,2015-12-11 21:51:30,Fri
1865,33860,675354435921575936,18050,2015-12-11 16:40:19,Fri
1866,1773,676946864479084545,400,2015-12-16 02:08:04,Wed
1867,12048,676470639084101634,4940,2015-12-14 18:35:43,Mon
1868,836,674788554665512960,218,2015-12-10 03:11:43,Thu
1869,1401,674754018082705410,468,2015-12-10 00:54:28,Thu
1870,1346,675489971617296384,625,2015-12-12 01:38:53,Sat
1871,2157,676942428000112642,807,2015-12-16 01:50:26,Wed
1872,23970,676821958043033607,16570,2015-12-15 17:51:44,Tue
1873,3120,676098748976615425,1519,2015-12-13 17:57:57,Sun
1874,1988,676146341966438401,705,2015-12-13 21:07:04,Sun
1875,886,674805413498527744,370,2015-12-10 04:18:42,Thu
1876,3091,674800520222154752,900,2015-12-10 03:59:15,Thu
1877,1453,676430933382295552,364,2015-12-14 15:57:56,Mon
1878,1255,676582956622721024,296,2015-12-15 02:02:01,Tue
1879,1356,676949632774234114,422,2015-12-16 02:19:04,Wed
1880,1160,674774481756377088,496,2015-12-10 02:15:47,Thu
1881,1955,675710890956750848,868,2015-12-12 16:16:45,Sat
1882,13202,676936541936185344,5209,2015-12-16 01:27:03,Wed
1883,2573,674793399141146624,1144,2015-12-10 03:30:58,Thu
1884,501,674742531037511680,54,2015-12-10 00:08:50,Thu
1885,1081,675362609739206656,239,2015-12-11 17:12:48,Fri
1886,1402,673680198160809984,484,2015-12-07 01:47:30,Mon
1887,3619,673715861853720576,2166,2015-12-07 04:09:13,Mon
1888,1196,673919437611909120,383,2015-12-07 17:38:09,Mon
1889,704,674416750885273600,146,2015-12-09 02:34:18,Wed
1890,1688,673352124999274496,556,2015-12-06 04:03:51,Sun
1891,3274,673906403526995968,1682,2015-12-07 16:46:21,Mon
1892,1292,673688752737402881,515,2015-12-07 02:21:29,Mon
1893,1509,674255168825880576,582,2015-12-08 15:52:13,Tue
1894,1338,672834301050937345,589,2015-12-04 17:46:12,Fri
1895,1337,674262580978937856,475,2015-12-08 16:21:41,Tue
1896,999,672988786805112832,303,2015-12-05 04:00:04,Sat
1897,1279,673662677122719744,373,2015-12-07 00:37:52,Mon
1898,1483,674646392044941312,524,2015-12-09 17:46:48,Wed
1899,1452,672964561327235073,661,2015-12-05 02:23:49,Sat
1900,1848,672980819271634944,1036,2015-12-05 03:28:25,Sat
1901,1278,672984142909456390,562,2015-12-05 03:41:37,Sat
1902,1675,674265582246694913,886,2015-12-08 16:33:36,Tue
1903,1321,672622327801233409,513,2015-12-04 03:43:54,Fri
1904,1231,674008982932058114,368,2015-12-07 23:33:58,Mon
1905,6395,674468880899788800,2155,2015-12-09 06:01:26,Wed
1906,969,672591762242805761,345,2015-12-04 01:42:26,Fri
1907,1393,672902681409806336,521,2015-12-04 22:17:55,Fri
1908,1054,672877615439593473,381,2015-12-04 20:38:19,Fri
1909,1722,672975131468300288,948,2015-12-05 03:05:49,Sat
1910,1089,674447403907457024,372,2015-12-09 04:36:06,Wed
1911,6525,674063288070742018,2315,2015-12-08 03:09:46,Tue
1912,887,673317986296586240,270,2015-12-06 01:48:12,Sun
1913,1120,673707060090052608,405,2015-12-07 03:34:14,Mon
1914,2005,672997845381865473,746,2015-12-05 04:36:04,Sat
1915,7683,673295268553605120,3280,2015-12-06 00:17:55,Sun
1916,1138,673636718965334016,375,2015-12-06 22:54:44,Sun
1917,868,673709992831262724,284,2015-12-07 03:45:53,Mon
1918,1084,673270968295534593,383,2015-12-05 22:41:22,Sat
1919,1275,672828477930868736,506,2015-12-04 17:23:04,Fri
1920,913,672898206762672129,434,2015-12-04 22:00:08,Fri
1921,1136,672609152938721280,401,2015-12-04 02:51:33,Fri
1922,1301,673342308415348736,610,2015-12-06 03:24:51,Sun
1923,1219,673583129559498752,381,2015-12-06 19:21:47,Sun
1924,976,672995267319328768,308,2015-12-05 04:25:50,Sat
1925,1732,673148804208660480,651,2015-12-05 14:35:56,Sat
1926,1478,674051556661161984,503,2015-12-08 02:23:09,Tue
1927,954,673887867907739649,262,2015-12-07 15:32:42,Mon
1928,993,673343217010679808,280,2015-12-06 03:28:27,Sun
1929,11618,674307341513269249,7254,2015-12-08 19:19:32,Tue
1930,1543,674632714662858753,603,2015-12-09 16:52:27,Wed
1931,867,674372068062928900,323,2015-12-08 23:36:44,Tue
1932,756,673350198937153538,221,2015-12-06 03:56:12,Sun
1933,1476,673700254269775872,594,2015-12-07 03:07:12,Mon
1934,1479,673686845050527744,455,2015-12-07 02:13:55,Mon
1935,15131,674291837063053312,6150,2015-12-08 18:17:56,Tue
1936,1451,673240798075449344,756,2015-12-05 20:41:29,Sat
1937,1412,673576835670777856,582,2015-12-06 18:56:46,Sun
1938,746,672591271085670400,190,2015-12-04 01:40:29,Fri
1939,1453,674045139690631169,666,2015-12-08 01:57:39,Tue
1940,990,672640509974827008,333,2015-12-04 04:56:09,Fri
1941,1247,672614745925664768,603,2015-12-04 03:13:46,Fri
1942,1229,674410619106390016,485,2015-12-09 02:09:56,Wed
1943,1045,673363615379013632,317,2015-12-06 04:49:31,Sun
1944,1600,674014384960745472,674,2015-12-07 23:55:26,Mon
1945,1539,674394782723014656,596,2015-12-09 01:07:00,Wed
1946,1352,672594978741354496,624,2015-12-04 01:55:13,Fri
1947,13762,673320132811366400,8247,2015-12-06 01:56:44,Sun
1948,1450,674318007229923329,537,2015-12-08 20:01:55,Tue
1949,966,672970152493887488,368,2015-12-05 02:46:02,Sat
1950,1484,673359818736984064,695,2015-12-06 04:34:25,Sun
1951,864,674036086168010753,223,2015-12-08 01:21:40,Tue
1952,1057,673711475735838725,308,2015-12-07 03:51:47,Mon
1953,776,674082852460433408,177,2015-12-08 04:27:30,Tue
1954,1004,674075285688614912,300,2015-12-08 03:57:26,Tue
1955,1285,673705679337693185,413,2015-12-07 03:28:45,Mon
1956,1099,673708611235921920,299,2015-12-07 03:40:24,Mon
1957,740,674042553264685056,134,2015-12-08 01:47:22,Tue
1958,1134,672604026190569472,413,2015-12-04 02:31:10,Fri
1959,1060,674644256330530816,281,2015-12-09 17:38:19,Wed
1960,2299,673213039743795200,878,2015-12-05 18:51:11,Sat
1961,3406,674053186244734976,1352,2015-12-08 02:29:37,Tue
1962,1126,674038233588723717,426,2015-12-08 01:30:12,Tue
1963,1473,674422304705744896,556,2015-12-09 02:56:22,Wed
1964,1621,673612854080196609,748,2015-12-06 21:19:54,Sun
1965,1729,674638615994089473,605,2015-12-09 17:15:54,Wed
1966,1050,672538107540070400,380,2015-12-03 22:09:14,Thu
1967,961,674606911342424069,103,2015-12-09 15:09:55,Wed
1968,1523,673355879178194945,605,2015-12-06 04:18:46,Sun
1969,2583,673345638550134785,1325,2015-12-06 03:38:05,Sun
1970,3885,673697980713705472,2038,2015-12-07 02:58:09,Mon
1971,732,673656262056419329,253,2015-12-07 00:12:23,Mon
1972,1142,674436901579923456,412,2015-12-09 03:54:22,Wed
1973,1827,674024893172875264,1279,2015-12-08 00:37:11,Tue
1974,656,672523490734551040,178,2015-12-03 21:11:09,Thu
1975,1779,673689733134946305,676,2015-12-07 02:25:23,Mon
1976,921,674269164442398721,237,2015-12-08 16:47:50,Tue
1977,851,673580926094458881,276,2015-12-06 19:13:01,Sun
1978,1609,674271431610523648,760,2015-12-08 16:56:51,Tue
1979,1338,672968025906282496,564,2015-12-05 02:37:35,Sat
1980,947,674664755118911488,265,2015-12-09 18:59:46,Wed
